Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
10/10/2025 10:00:11,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:11,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,16392
10/10/2025 10:00:11,System.Runtime,dotnet.process.memory.working_set (By),Metric,46202880
10/10/2025 10:00:11,System.Runtime,dotnet.assembly.count ({assembly}),Metric,14
10/10/2025 10:00:11,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
10/10/2025 10:00:11,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.003277100000000005
10/10/2025 10:00:11,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,0
10/10/2025 10:00:11,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
10/10/2025 10:00:11,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
10/10/2025 10:00:12,System.Runtime,dotnet.timer.count ({timer}),Metric,0
10/10/2025 10:00:12,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,5144
10/10/2025 10:00:12,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,14
10/10/2025 10:00:12,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:12,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,33
10/10/2025 10:00:12,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.030611
10/10/2025 10:00:12,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.0012619999999999992
10/10/2025 10:00:12,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:12,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,40960
10/10/2025 10:00:12,System.Runtime,dotnet.process.memory.working_set (By),Metric,46383104
10/10/2025 10:00:12,System.Runtime,dotnet.assembly.count ({assembly}),Metric,14
10/10/2025 10:00:12,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
10/10/2025 10:00:12,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.018885399999999997
10/10/2025 10:00:12,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,0
10/10/2025 10:00:12,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
10/10/2025 10:00:12,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
10/10/2025 10:00:13,System.Runtime,dotnet.timer.count ({timer}),Metric,0
10/10/2025 10:00:13,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,159
10/10/2025 10:00:13,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,14
10/10/2025 10:00:13,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:13,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,2
10/10/2025 10:00:13,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.004374000000000017
10/10/2025 10:00:13,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.0008370000000000009
10/10/2025 10:00:13,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:13,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,24512
10/10/2025 10:00:13,System.Runtime,dotnet.process.memory.working_set (By),Metric,46432256
10/10/2025 10:00:13,System.Runtime,dotnet.assembly.count ({assembly}),Metric,14
10/10/2025 10:00:13,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
10/10/2025 10:00:13,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.003194200000000008
10/10/2025 10:00:13,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,0
10/10/2025 10:00:13,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
10/10/2025 10:00:13,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
10/10/2025 10:00:14,System.Runtime,dotnet.timer.count ({timer}),Metric,0
10/10/2025 10:00:14,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,706
10/10/2025 10:00:14,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,14
10/10/2025 10:00:14,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:14,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,9
10/10/2025 10:00:14,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.005137000000000003
10/10/2025 10:00:14,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.0008349999999999989
10/10/2025 10:00:14,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:14,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,27552
10/10/2025 10:00:14,System.Runtime,dotnet.process.memory.working_set (By),Metric,46481408
10/10/2025 10:00:14,System.Runtime,dotnet.assembly.count ({assembly}),Metric,14
10/10/2025 10:00:14,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
10/10/2025 10:00:14,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.004112399999999988
10/10/2025 10:00:14,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,0
10/10/2025 10:00:14,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
10/10/2025 10:00:14,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
10/10/2025 10:00:15,System.Runtime,dotnet.timer.count ({timer}),Metric,0
10/10/2025 10:00:15,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,59
10/10/2025 10:00:15,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,14
10/10/2025 10:00:15,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:15,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,1
10/10/2025 10:00:15,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.001473000000000002
10/10/2025 10:00:15,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.000448999999999998
10/10/2025 10:00:15,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:15,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,24592
10/10/2025 10:00:15,System.Runtime,dotnet.process.memory.working_set (By),Metric,46497792
10/10/2025 10:00:15,System.Runtime,dotnet.assembly.count ({assembly}),Metric,14
10/10/2025 10:00:15,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
10/10/2025 10:00:15,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.0007642000000000204
10/10/2025 10:00:15,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,0
10/10/2025 10:00:15,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
10/10/2025 10:00:15,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
10/10/2025 10:00:16,System.Runtime,dotnet.timer.count ({timer}),Metric,0
10/10/2025 10:00:16,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,39
10/10/2025 10:00:16,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,14
10/10/2025 10:00:16,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:16,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,5
10/10/2025 10:00:16,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.0009069999999999911
10/10/2025 10:00:16,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.0003470000000000001
10/10/2025 10:00:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:16,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,32736
10/10/2025 10:00:16,System.Runtime,dotnet.process.memory.working_set (By),Metric,46530560
10/10/2025 10:00:16,System.Runtime,dotnet.assembly.count ({assembly}),Metric,14
10/10/2025 10:00:16,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
10/10/2025 10:00:16,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.0004110999999999976
10/10/2025 10:00:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,0
10/10/2025 10:00:16,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
10/10/2025 10:00:16,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
10/10/2025 10:00:17,System.Runtime,dotnet.timer.count ({timer}),Metric,0
10/10/2025 10:00:17,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
10/10/2025 10:00:17,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,14
10/10/2025 10:00:17,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:17,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
10/10/2025 10:00:17,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.0007550000000000057
10/10/2025 10:00:17,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.0005390000000000013
10/10/2025 10:00:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:17,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,16384
10/10/2025 10:00:17,System.Runtime,dotnet.process.memory.working_set (By),Metric,46546944
10/10/2025 10:00:17,System.Runtime,dotnet.assembly.count ({assembly}),Metric,14
10/10/2025 10:00:17,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
10/10/2025 10:00:17,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,0
10/10/2025 10:00:17,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
10/10/2025 10:00:17,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
10/10/2025 10:00:18,System.Runtime,dotnet.timer.count ({timer}),Metric,0
10/10/2025 10:00:18,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,215
10/10/2025 10:00:18,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,14
10/10/2025 10:00:18,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:18,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,6
10/10/2025 10:00:18,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.0033159999999999856
10/10/2025 10:00:18,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.000723999999999999
10/10/2025 10:00:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:18,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,32704
10/10/2025 10:00:18,System.Runtime,dotnet.process.memory.working_set (By),Metric,46579712
10/10/2025 10:00:18,System.Runtime,dotnet.assembly.count ({assembly}),Metric,14
10/10/2025 10:00:18,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
10/10/2025 10:00:18,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.002467999999999998
10/10/2025 10:00:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,0
10/10/2025 10:00:18,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
10/10/2025 10:00:18,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
